business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.3153969, 'lng': 106.7949273}, 'viewport': {'northeast': {'lat': -6.313996820107278, 'lng': 106.7963090798927}, 'southwest': {'lat': -6.316696479892721, 'lng': 106.7936094201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Faculty of Industrial Technology (UPN) Veteran,ChIJLZfLmiLuaS4RC0tC4AXT6qs,,5.0,ChIJLZfLmiLuaS4RC0tC4AXT6qs,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"MQMV+RXV, Jl. RS. Fatmawati Raya, RT.6/RW.10, Pd. Labu, Kota Jakarta Selatan",{'open_now': True},,
OPERATIONAL,"{'location': {'lat': -6.3159955, 'lng': 106.7939972}, 'viewport': {'northeast': {'lat': -6.314595820107278, 'lng': 106.7953456798927}, 'southwest': {'lat': -6.317295479892722, 'lng': 106.7926460201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Language Centre UPN Veteran Jakarta,ChIJyag9Az7uaS4RgkWol7UanYY,"{'compound_code': 'MQMV+JH Pangkalan Jati, Depok City, West Java', 'global_code': '6P58MQMV+JH'}",4.2,ChIJyag9Az7uaS4RgkWol7UanYY,GOOGLE,"['university', 'point_of_interest', 'establishment']",56,"No, Jl. Pd. Labu Raya No.1, Pangkalan Jati, Kota Depok",,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100841902234872313431"">Lingga Dewangkara</a>'], 'photo_reference': 'AZose0n3FPRHgeMCEMvWxdKvM5cUStTtah70eGkLo73ZGcAcuwFq9SBfCI522txsnxHIJCh7NnhfVsNj52iouYnAM1_0Eq_WOkFNPiG4z7CRegIOQHawIYT5Ytas47VoNpEIE7N3fnk8g7Aa7tdu23XrDsM9dbyYouvRtl25je17bBAQLRLi', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.3106225, 'lng': 106.7933684}, 'viewport': {'northeast': {'lat': -6.309129220107278, 'lng': 106.7947257798927}, 'southwest': {'lat': -6.311828879892722, 'lng': 106.7920261201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Perpustakaan UBSI Fatmawati,ChIJS7dzTj3uaS4Rf2yPR6u3AH4,"{'compound_code': 'MQQV+Q8 Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQQV+Q8'}",5.0,ChIJS7dzTj3uaS4Rf2yPR6u3AH4,GOOGLE,"['school', 'university', 'point_of_interest', 'establishment']",2,"7 Jalan RS. Fatmawati Raya RY No.24, RT.7/RW.1, Pd. Labu, Kota Jakarta Selatan",,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115327754394424554153"">taat kuspriyono</a>'], 'photo_reference': 'AZose0lhLsehqdgc8Tok17IFD-C6dxjxwfA8smLE_XotpL7eUDc7BjJc3NJC3CCi9b__HNQFBXelsA1zjE8cp00jOvWmmX7ReRK-DRgjqngUqmoA0RrPBt4dIjggBHHj963kdG7nZ6sbMAzC3O45wCSmsSG1yKZlGYVln1cmo9hkpH5Zj8ff', 'width': 2160}]",
OPERATIONAL,"{'location': {'lat': -6.3147467, 'lng': 106.8039281}, 'viewport': {'northeast': {'lat': -6.313397870107278, 'lng': 106.8052383798927}, 'southwest': {'lat': -6.316097529892722, 'lng': 106.8025387201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STIKES FATMAWATI,ChIJh-OJ33TvaS4RF5c5XGZ7bXw,"{'compound_code': 'MRP3+4H Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MRP3+4H'}",5.0,ChIJh-OJ33TvaS4RF5c5XGZ7bXw,GOOGLE,"['university', 'point_of_interest', 'establishment']",3,"Jl. Andara Raya No.16 B, RT.2/RW.3, Pd. Labu, Kota Jakarta Selatan",{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102238421329121030115"">Affan Sukma baskoro</a>'], 'photo_reference': 'AZose0mBOek4tcFe19BVgP6ql8EaPBnsZhP0acQNo3ufvWLPx9qWWKM9h1BoOyBACItK6C4DyIHQChiabVUa241ZDMfKCm_QelSQdP-k_8_lQyOMAubiMmgnfhcFvvaRjYzHJvBUeCr08du3JI7sskHBySHR8CLoe4BMDupDjw9ey-1flPL7', 'width': 4608}]",
OPERATIONAL,"{'location': {'lat': -6.316022299999999, 'lng': 106.7934329}, 'viewport': {'northeast': {'lat': -6.314695270107278, 'lng': 106.7946873298927}, 'southwest': {'lat': -6.317394929892722, 'lng': 106.7919876701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,upn Pondok Labu,ChIJj3tg-xXuaS4RY58OHuraeQ0,"{'compound_code': 'MQMV+H9 Pangkalan Jati, Depok City, West Java', 'global_code': '6P58MQMV+H9'}",4.8,ChIJj3tg-xXuaS4RY58OHuraeQ0,GOOGLE,"['university', 'point_of_interest', 'establishment']",237,"Jl. Pd. Labu Raya No.1, Pangkalan Jati, Kota Depok",{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117257305054312014217"">A Google User</a>'], 'photo_reference': 'AZose0k8HT8WE0uOK6XvbnQDdzRHeIYAax-7nQDjXijQ1jfcPrPujIoigiocisW0P1UsfiEZW_wJS3jkq0eiDGvFBq8S4hqnUo5rZ2R6LZNwBES3JIZsef09X6os4AnePgk2ivR3GITDZuQ3-MOB8qlZ2OF4OYfHIQZ4CuKb782brAKuPCdb', 'width': 4128}]",
OPERATIONAL,"{'location': {'lat': -6.3157424, 'lng': 106.7951262}, 'viewport': {'northeast': {'lat': -6.314463220107277, 'lng': 106.7964782798927}, 'southwest': {'lat': -6.317162879892721, 'lng': 106.7937786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,"Faculty of Law UPN ""Veteran"" Jakarta",ChIJH9pb-RXuaS4R_bZs6Nf0GUs,,4.7,ChIJH9pb-RXuaS4R_bZs6Nf0GUs,GOOGLE,"['university', 'point_of_interest', 'establishment']",39,"MQMW+P32, Pangkalan Jati, Depok City",{},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115124230790051729262"">Komarudin</a>'], 'photo_reference': 'AZose0lRQjdklscL7QkKW6EVICwDAjuF3xaVoowpy91RfACHtuKn3DfpUkADIEN7wE9KdQsQMTIpy_G0pbDmlMlHm5NVMfd9Cf1bh_1WIiW0VFKwCXsiSO0g5Q47sRrn-VsjBpV9pybUnxFB2c7_kAYSYWIF2JmEXxJiFhX0vfJPFI6jOnIZ', 'width': 2560}]",
OPERATIONAL,"{'location': {'lat': -6.316082, 'lng': 106.7949605}, 'viewport': {'northeast': {'lat': -6.314635870107279, 'lng': 106.7963009298927}, 'southwest': {'lat': -6.317335529892723, 'lng': 106.7936012701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,"Faculty of Computer Science - Pembangunan Nasional ""Veteran"" Jakarta University",ChIJLZfLmiLuaS4R4hL2JfrSdC4,"{'compound_code': 'MQMV+HX Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQMV+HX'}",4.8,ChIJLZfLmiLuaS4R4hL2JfrSdC4,GOOGLE,"['university', 'point_of_interest', 'establishment']",30,"nmr.1, Jl. RS. Fatmawati Raya No.1, RT.1/RW.1, Pd. Labu, Kota Jakarta Selatan",{'open_now': True},"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118209461485323283118"">Rizanis Himam</a>'], 'photo_reference': 'AZose0k0Arua430o82Le3fjVdXa46KTkhYxm8rZq3s6f3YP0u-M-dTmib5qNAmUMbuzJjpqi-t9c29aiPFrc7l97E84zKI-oL2sJvNpsGLuoMyfegDShIlNwqROe6rkX0Gmp39DdGH0pkFV5taAH3JcEPeqpE9_m896KwhnweWhLma4p4rmg', 'width': 4624}]",
OPERATIONAL,"{'location': {'lat': -6.302068999999999, 'lng': 106.798542}, 'viewport': {'northeast': {'lat': -6.300662470107278, 'lng': 106.7998894298927}, 'southwest': {'lat': -6.303362129892721, 'lng': 106.7971897701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Nursing Academy,ChIJlW65XR7uaS4R076jxuEZIf8,,4.5,ChIJlW65XR7uaS4R076jxuEZIf8,GOOGLE,"['university', 'point_of_interest', 'establishment']",19,"MQXX+5CF, RT.8/RW.4, Pondok Labu, South Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.300902499999999, 'lng': 106.7945848}, 'viewport': {'northeast': {'lat': -6.299568820107278, 'lng': 106.7960138798927}, 'southwest': {'lat': -6.302268479892722, 'lng': 106.7933142201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Kedokteran Upn Veteran Jakarta,ChIJd3TO9h_uaS4R75wP_IMwJtE,"{'compound_code': 'MQXV+JR Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQXV+JR'}",5.0,ChIJd3TO9h_uaS4R75wP_IMwJtE,GOOGLE,"['university', 'health', 'point_of_interest', 'establishment']",2,"Jl. RS. Fatmawati Raya No.75b, RT.8/RW.4, Pd. Labu, Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.2682907, 'lng': 106.7977953}, 'viewport': {'northeast': {'lat': -6.266833070107278, 'lng': 106.7991372798927}, 'southwest': {'lat': -6.269532729892722, 'lng': 106.7964376201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Manajemen Informatika & Komputer (STMIK) Swadharma Jakarta,ChIJ86LNyJnxaS4RcjI_Bod1Xuw,"{'compound_code': 'PQJX+M4 South Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PQJX+M4'}",0.0,ChIJ86LNyJnxaS4RcjI_Bod1Xuw,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"JL RS. Fatmawati, No. D3 115, Cilandak Barat, RT.6/RW.5, Cipete Sel., Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.276056800000001, 'lng': 106.7962316}, 'viewport': {'northeast': {'lat': -6.274706920107278, 'lng': 106.7975859298927}, 'southwest': {'lat': -6.277406579892721, 'lng': 106.7948862701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,LP3I,ChIJyy3_C5XxaS4R9z0_jwHhnvY,"{'compound_code': 'PQFW+HF South Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQFW+HF'}",0.0,ChIJyy3_C5XxaS4R9z0_jwHhnvY,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"GF, E, 27 , Goden Plaza Fatmawati , JL. RS. Fatmawati No. 15 , Cipete Selatan, Cilandak, 12410 Jakarta Selatan, DKI Jakarta, RT.8/RW.6, South Gandaria, South Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.26523, 'lng': 106.797506}, 'viewport': {'northeast': {'lat': -6.263881170107278, 'lng': 106.7988147798927}, 'southwest': {'lat': -6.266580829892722, 'lng': 106.7961151201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Akademi Fisiotherapy,ChIJT6YPciLuaS4R7H9XvtG47Vg,,0.0,ChIJT6YPciLuaS4R7H9XvtG47Vg,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"PQMX+W22, RT.2/RW.5, North Cipete, South Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.2448025, 'lng': 106.8016128}, 'viewport': {'northeast': {'lat': -6.243452920107278, 'lng': 106.8028600298927}, 'southwest': {'lat': -6.246152579892722, 'lng': 106.8001603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas komputerisasi Akuntasi,ChIJFVVVlW7xaS4RGJvcilKBnkw,"{'compound_code': 'QR42+3J Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR42+3J'}",0.0,ChIJFVVVlW7xaS4RGJvcilKBnkw,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Falatehan Raya No. 2 Kebayoran Baru, RT.3/RW.1, Melawai, Kota Jakarta Selatan",{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110274147420782015713"">Fakultas komputerisasi Akuntasi</a>'], 'photo_reference': 'AZose0kPJ0vlsVE97nhIPP5UtkE6W1p9ZHlYWmKAwYL6Ut8cEGU75GypxuIAFxCORkCM-P7eR0rEmUj-5Pxo0dO0gHnErKoCwb5JYL29kf21VN0QygT2kkdrw60NJChYtGu584iRXyygDE517j8OO568kv0RbGXiAs-fTQGtzoNN5H35oz3Z', 'width': 2048}]",
OPERATIONAL,"{'location': {'lat': -6.243579299999999, 'lng': 106.8037399}, 'viewport': {'northeast': {'lat': -6.242148320107279, 'lng': 106.8051970798927}, 'southwest': {'lat': -6.244847979892723, 'lng': 106.8024974201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Stmik Eresha Campus 2,ChIJU3ZbLG_xaS4Rz-JdyaCXjtg,"{'compound_code': 'QR43+HF Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR43+HF'}",0.0,ChIJU3ZbLG_xaS4Rz-JdyaCXjtg,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Iskandarsyah Raya No.66, RT.5/RW.2, Melawai, Kota Jakarta Selatan",{'open_now': True},,
OPERATIONAL,"{'location': {'lat': -6.241634899999999, 'lng': 106.8059879}, 'viewport': {'northeast': {'lat': -6.240235420107278, 'lng': 106.8072432298927}, 'southwest': {'lat': -6.242935079892722, 'lng': 106.8045435701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Stkip Purnama,ChIJpxO5kWjxaS4Ri6LOZFC178Y,"{'compound_code': 'QR54+89 Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR54+89'}",4.6,ChIJpxO5kWjxaS4Ri6LOZFC178Y,GOOGLE,"['university', 'point_of_interest', 'establishment']",28,"Jl. Tirtayasa V No.7, RT.4/RW.2, Melawai, Kota Jakarta Selatan",,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115085742305330774451"">Rendy Julian</a>'], 'photo_reference': 'AZose0kqoBp8cCGp8RI8KZx1TqUYxVsZrUVRAVOAsE_Etv7gXkKKqK2aXpxivsVqZID8Sgz_-bjsRTRuqay8lz-WgoslOm1VvxQK5xMY256XgTJtuouir7a1ZdBm5Ryp2PVnPd3s9aJ-Rub6ELqnLoctpRqRjoANkhmdJnfgtXwklcxBh7w-', 'width': 3872}]",
OPERATIONAL,"{'location': {'lat': -6.2412643, 'lng': 106.801379}, 'viewport': {'northeast': {'lat': -6.239910820107279, 'lng': 106.8028431798927}, 'southwest': {'lat': -6.242610479892723, 'lng': 106.8001435201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Komputerisasi Akuntan Politeknik LP3I,ChIJLSqudmnxaS4ReRRl1Vgq8Tc,"{'compound_code': 'QR52+FH Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR52+FH'}",0.0,ChIJLSqudmnxaS4ReRRl1Vgq8Tc,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Falatehan I No.1B, RT.2/RW.1, Melawai, Kota Jakarta Selatan",{'open_now': True},,
OPERATIONAL,"{'location': {'lat': -6.2447132, 'lng': 106.8006951}, 'viewport': {'northeast': {'lat': -6.243623920107278, 'lng': 106.8022381298927}, 'southwest': {'lat': -6.246323579892722, 'lng': 106.7995384701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Tinggi Teknologi Informatika & Komputer Meridian,ChIJ4072vG7xaS4RxqbE0pbNtGI,,0.0,ChIJ4072vG7xaS4RxqbE0pbNtGI,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Melawai Raya No.8 C, RT.3/RW.1, Melawai, Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.241477199999999, 'lng': 106.8051487}, 'viewport': {'northeast': {'lat': -6.240123070107278, 'lng': 106.8064409298927}, 'southwest': {'lat': -6.242822729892722, 'lng': 106.8037412701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Akademi Sekretaris dan Manajemen Purnama,ChIJpxO5kWjxaS4RSlI2GzgabVc,"{'compound_code': 'QR54+C3 Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR54+C3'}",0.0,ChIJpxO5kWjxaS4RSlI2GzgabVc,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Tirtayasa V No.5, RT.3/RW.2, Melawai, Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.2451811, 'lng': 106.8056498}, 'viewport': {'northeast': {'lat': -6.243870870107278, 'lng': 106.8069450798927}, 'southwest': {'lat': -6.246570529892722, 'lng': 106.8042454201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Class Building PTIK,ChIJj2RwaG_xaS4RB1kY-0ln9yE,"{'compound_code': 'QR34+W7 Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR34+W7'}",4.4,ChIJj2RwaG_xaS4RB1kY-0ln9yE,GOOGLE,"['university', 'point_of_interest', 'establishment']",14,"Jl. Tirtayasa Raya No.6, RT.9/RW.4, Melawai, Kota Jakarta Selatan",,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116548849033309178919"">gde sugianyar dwi putra</a>'], 'photo_reference': 'AZose0m7dSgj2bmDTobz1skAnEZZmLBrYNGMci3i1UzMX-jeXf3tn_sJbiO3g1HV3KXXCuF_Csy8YbNmEnweGOhSGl3iyeTIq3n2jTpIF4OVzC_4RkztAVRgPHLk1QqqNLzgX2qW3XNOV_5oGOQFuZ5aMRCy4N-lcKGbGywZJTzsBcCw-14H', 'width': 4608}]",
OPERATIONAL,"{'location': {'lat': -6.2416814, 'lng': 106.8011005}, 'viewport': {'northeast': {'lat': -6.240333520107277, 'lng': 106.8023429298927}, 'southwest': {'lat': -6.243033179892721, 'lng': 106.7996432701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Public Relations Polytechnic LP3I,ChIJpae9dmnxaS4RqlCdCvYdzuM,"{'compound_code': 'QR52+8C Melawai, South Jakarta City, Jakarta', 'global_code': '6P58QR52+8C'}",4.1,ChIJpae9dmnxaS4RqlCdCvYdzuM,GOOGLE,"['university', 'point_of_interest', 'establishment']",22,"Jl. Palatehan No.2, RT.2/RW.1, Melawai, Kota Jakarta Selatan",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100164015963469637854"">Agus Boedi</a>'], 'photo_reference': 'AZose0ngVvp1w526FCOeZgw50VuoBjipcgwRCT924rnAf9LSEwJgynb5cC-zLwKhHTVUpSMydEzzu-jkiTLZIpn-B6C2AOGavpxGtRqK7sA0JS2L9WsvpFSrg3Nv4fS_eTNqpw81mljjBpuvK8OvrVAEWUXS7aQ11vMA-MbkT6XC421xpOKa', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.252246, 'lng': 106.799252}, 'viewport': {'northeast': {'lat': -6.250840720107278, 'lng': 106.8005879798927}, 'southwest': {'lat': -6.253540379892722, 'lng': 106.7978883201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Stikom Interstudi,ChIJIaqFxHPxaS4RylUjg_Prxy4,"{'compound_code': 'PQXX+4P Melawai, South Jakarta City, Jakarta', 'global_code': '6P58PQXX+4P'}",0.0,ChIJIaqFxHPxaS4RylUjg_Prxy4,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Panglima Polim XIV No.109, RT.5/RW.1, Melawai, Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.2288532, 'lng': 106.7962514}, 'viewport': {'northeast': {'lat': -6.227717720107277, 'lng': 106.7976496298927}, 'southwest': {'lat': -6.230417379892721, 'lng': 106.7949499701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Prof. Dr. Moestopo University,ChIJRa6C2kfxaS4RZNFu8jUArNg,"{'compound_code': 'QQCW+FG Gelora, Central Jakarta City, Jakarta', 'global_code': '6P58QQCW+FG'}",4.6,ChIJRa6C2kfxaS4RZNFu8jUArNg,GOOGLE,"['university', 'point_of_interest', 'establishment']",358,"Jl. Hang Lekir I, RT.1/RW.3, Gelora, Kota Jakarta Pusat",{'open_now': True},"[{'height': 2480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114670097239156801681"">Humas UPDMB</a>'], 'photo_reference': 'AZose0kP9RfwZ0H0SCsI8mth3Ps03Z9HpNt8lUhWQpFb_gnzmxbgfvPubFmigATBFaInM5i1fnNMmq8pysI-hdtaViUUDCTy7Dbku5525cNKfuEIglQdOubYYT8Rr-h17tV1JUein9XpsHQVMBSf8weyFs7uzYIvIyd5xIayPNL86LW2LCtR', 'width': 3720}]",
OPERATIONAL,"{'location': {'lat': -6.2313249, 'lng': 106.7853922}, 'viewport': {'northeast': {'lat': -6.229990870107279, 'lng': 106.7867525798927}, 'southwest': {'lat': -6.232690529892722, 'lng': 106.7840529201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Akademi Bina Sarana Informatika Kampus A1,ChIJAQAAADvxaS4RUwRcXGv7nf8,,0.0,ChIJAQAAADvxaS4RUwRcXGv7nf8,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Raya Kby. Lama No.55, Grogol Sel., Kota Jakarta Selatan",,,
OPERATIONAL,"{'location': {'lat': -6.2285507, 'lng': 106.7889774}, 'viewport': {'northeast': {'lat': -6.227533, 'lng': 106.7906778798927}, 'southwest': {'lat': -6.231603800000001, 'lng': 106.7879782201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas Pertamina,ChIJdzbIlDDxaS4RK3NlEwMAQx8,"{'compound_code': 'QQCQ+HH South Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQCQ+HH'}",4.6,ChIJdzbIlDDxaS4RK3NlEwMAQx8,GOOGLE,"['university', 'point_of_interest', 'establishment']",760,"Jl. Teuku Nyak Arief, RT.7/RW.8, Simprug, Kota Jakarta Selatan",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113322119024438665087"">Fikri Hidayat</a>'], 'photo_reference': 'AZose0lvud_4eKIJbQNNF1krFMr-POt7XslNFbZjHQF_liEOyxBouIqOLaPAN9DN5KvrAXSQatRPaJ2GBXqNm8xezoMi1nATs_BCwD_8yak4zajf91EVVjpQutgay6c1ioKUvU7BnN7m5NCi6PDhcJ_FwtE7-30GjKecDDQJyWBGkQUhrIQI', 'width': 4000}]",
OPERATIONAL,"{'location': {'lat': -6.2419179, 'lng': 106.7888925}, 'viewport': {'northeast': {'lat': -6.240515670107277, 'lng': 106.7902392798927}, 'southwest': {'lat': -6.243215329892721, 'lng': 106.7875396201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sahid Polytechnic,ChIJ6yvILxTxaS4RJw2iFI7NNu0,"{'compound_code': 'QQ5Q+6H Kramat Pela, South Jakarta City, Jakarta', 'global_code': '6P58QQ5Q+6H'}",4.9,ChIJ6yvILxTxaS4RJw2iFI7NNu0,GOOGLE,"['university', 'point_of_interest', 'establishment']",13,"Jl. Gandaria III No.3, RT.7/RW.1, Taman Puring, Kota Jakarta Selatan",{'open_now': True},"[{'height': 479, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107742022872070405576"">Kampus I. Sekolah Tinggi Pariwisata</a>'], 'photo_reference': 'AZose0lgl4vMbvU4ekyN6G4Ky3NkSkui_zXbdMSYk-9BXFALC9n-AeQNOTPtFxBhh_rJoPe7L0d5kvQWWT1KC9PUQje13N2bV99JtM2fNaspHw2w1mSWYLQFKjP0nV4Haukx0VZBzplluJn4GRk8TsgA4ptTbJZOKiMppwgAFNagZHTNKEA', 'width': 480}]",
OPERATIONAL,"{'location': {'lat': -6.2423097, 'lng': 106.7880078}, 'viewport': {'northeast': {'lat': -6.241014570107278, 'lng': 106.7893644298927}, 'southwest': {'lat': -6.243714229892722, 'lng': 106.7866647701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Education and Pedagogy,ChIJdRdbmxbxaS4R2uSfIFcqrj0,"{'compound_code': 'QQ5Q+36 Kramat Pela, South Jakarta City, Jakarta', 'global_code': '6P58QQ5Q+36'}",5.0,ChIJdRdbmxbxaS4R2uSfIFcqrj0,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"RT.7/RW.1, Kramat Pela, Kota Jakarta Selatan",,,
